Timestamp,Open,High,Low,Close
-1320831000000,17.1299991607666,17.1299991607666,17.1299991607666,17.1299991607666
-1320744600000,17.18000030517578,17.18000030517578,17.18000030517578,17.18000030517578
-1320485400000,17.110000610351562,17.110000610351562,17.110000610351562,17.110000610351562
-1320399000000,17.15999984741211,17.15999984741211,17.15999984741211,17.15999984741211
-1320312600000,17.260000228881836,17.260000228881836,17.260000228881836,17.260000228881836
-1320226200000,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547
-1320139800000,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547
-1319880600000,17.56999969482422,17.56999969482422,17.56999969482422,17.56999969482422
-1319794200000,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945
-1319707800000,17.579999923706055,17.579999923706055,17.579999923706055,17.579999923706055
-1319621400000,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438
-1319535000000,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578
-1319275800000,18,18,18,18
-1319189400000,17.920000076293945,17.920000076293945,17.920000076293945,17.920000076293945
-1319103000000,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578
-1319016600000,18.06999969482422,18.06999969482422,18.06999969482422,18.06999969482422
-1318930200000,18.260000228881836,18.260000228881836,18.260000228881836,18.260000228881836
-1318671000000,18.360000610351562,18.360000610351562,18.360000610351562,18.360000610351562
-1318584600000,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656
-1318498200000,18.649999618530273,18.649999618530273,18.649999618530273,18.649999618530273
-1318411800000,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727
-1318325400000,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508
-1318066200000,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547
-1317979800000,18.940000534057617,18.940000534057617,18.940000534057617,18.940000534057617
-1317893400000,18.889999389648438,18.889999389648438,18.889999389648438,18.889999389648438
-1317807000000,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453
-1317720600000,19.280000686645508,19.280000686645508,19.280000686645508,19.280000686645508
-1317461400000,18.90999984741211,18.90999984741211,18.90999984741211,18.90999984741211
-1317375000000,19.020000457763672,19.020000457763672,19.020000457763672,19.020000457763672
-1317288600000,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164
-1317202200000,19.229999542236328,19.229999542236328,19.229999542236328,19.229999542236328
-1316856600000,19.270000457763672,19.270000457763672,19.270000457763672,19.270000457763672
-1316770200000,19.100000381469727,19.100000381469727,19.100000381469727,19.100000381469727
-1316683800000,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617
-1316597400000,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211
-1316511000000,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328
-1316251800000,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578
-1316165400000,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672
-1316079000000,19.520000457763672,19.520000457763672,19.520000457763672,19.520000457763672
-1315992600000,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666
-1315906200000,19.34000015258789,19.34000015258789,19.34000015258789,19.34000015258789
-1315647000000,19.149999618530273,19.149999618530273,19.149999618530273,19.149999618530273
-1315560600000,19.25,19.25,19.25,19.25
-1315474200000,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055
-1315387800000,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492
-1315301400000,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578
-1315045800000,19.75,19.75,19.75,19.75
-1314959400000,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508
-1314873000000,19.829999923706055,19.829999923706055,19.829999923706055,19.829999923706055
-1314786600000,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578
-1314700200000,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164
-1314441000000,20.40999984741211,20.40999984741211,20.40999984741211,20.40999984741211
-1314354600000,20.270000457763672,20.270000457763672,20.270000457763672,20.270000457763672
-1314268200000,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164
-1314181800000,20.209999084472656,20.209999084472656,20.209999084472656,20.209999084472656
-1314095400000,20.360000610351562,20.360000610351562,20.360000610351562,20.360000610351562
-1313836200000,20.440000534057617,20.440000534057617,20.440000534057617,20.440000534057617
-1313749800000,20.389999389648438,20.389999389648438,20.389999389648438,20.389999389648438
-1313663400000,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547
-1313577000000,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334
-1313490600000,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945
-1313231400000,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666
-1313145000000,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562
-1313058600000,19.75,19.75,19.75,19.75
-1312972200000,19.8700008392334,19.8700008392334,19.8700008392334,19.8700008392334
-1312885800000,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273
-1312626600000,19.56999969482422,19.56999969482422,19.56999969482422,19.56999969482422
-1312540200000,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422
-1312367400000,20,20,20,20
-1312281000000,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422
-1312021800000,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547
-1311935400000,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727
-1311849000000,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211
-1311762600000,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562
-1311676200000,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334
-1311417000000,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578
-1311330600000,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789
-1311244200000,18.889999389648438,18.889999389648438,18.889999389648438,18.889999389648438
-1311157800000,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547
-1311071400000,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164
-1310812200000,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273
-1310725800000,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789
-1310639400000,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422
-1310553000000,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383
-1310466600000,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344
-1310207400000,18.469999313354492,18.469999313354492,18.469999313354492,18.469999313354492
-1310121000000,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578
-1310034600000,18.860000610351562,18.860000610351562,18.860000610351562,18.860000610351562
-1309948200000,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422
-1309861800000,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438
-1309602600000,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328
-1309516200000,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344
-1309343400000,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328
-1309257000000,19.389999389648438,19.389999389648438,19.389999389648438,19.389999389648438
-1308997800000,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656
-1308911400000,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578
-1308825000000,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453
-1308738600000,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383
-1308652200000,18.959999084472656,18.959999084472656,18.959999084472656,18.959999084472656
-1308393000000,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453
-1308306600000,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547
-1308220200000,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508
-1308133800000,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164
-1308047400000,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508
-1307788200000,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334
-1307701800000,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789
-1307615400000,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453
-1307529000000,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164
-1307442600000,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945
-1307183400000,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492
-1307097000000,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578
-1307010600000,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945
-1306924200000,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055
-1306837800000,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562
-1306578600000,19.579999923706055,19.579999923706055,19.579999923706055,19.579999923706055
-1306492200000,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164
-1306405800000,19.25,19.25,19.25,19.25
-1306319400000,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547
-1306233000000,19.25,19.25,19.25,19.25
-1305973800000,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344
-1305887400000,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666
-1305801000000,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492
-1305714600000,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562
-1305628200000,19.639999389648438,19.639999389648438,19.639999389648438,19.639999389648438
-1305369000000,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672
-1305282600000,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672
-1305196200000,20,20,20,20
-1305109800000,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672
-1305023400000,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789
-1304764200000,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666
-1304677800000,20.540000915527344,20.540000915527344,20.540000915527344,20.540000915527344
-1304591400000,20.579999923706055,20.579999923706055,20.579999923706055,20.579999923706055
-1304505000000,20.610000610351562,20.610000610351562,20.610000610351562,20.610000610351562
-1304418600000,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334
-1304073000000,20.969999313354492,20.969999313354492,20.969999313354492,20.969999313354492
-1303986600000,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422
-1303900200000,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617
-1303813800000,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789
-1303554600000,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945
-1303468200000,21.079999923706055,21.079999923706055,21.079999923706055,21.079999923706055
-1303381800000,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211
-1303295400000,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438
-1303209000000,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438
-1302949800000,21.329999923706055,21.329999923706055,21.329999923706055,21.329999923706055
-1302863400000,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578
-1302777000000,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578
-1302690600000,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492
-1302604200000,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562
-1302345000000,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578
-1302258600000,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211
-1302172200000,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273
-1302085800000,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666
-1301999400000,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438
-1301736600000,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562
-1301650200000,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836
-1301563800000,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617
-1301477400000,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836
-1301391000000,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492
-1301131800000,21.110000610351562,21.110000610351562,21.110000610351562,21.110000610351562
-1301045400000,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578
-1300959000000,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211
-1300872600000,21.510000228881836,21.510000228881836,21.510000228881836,21.510000228881836
-1300527000000,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273
-1300440600000,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492
-1300354200000,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344
-1300267800000,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789
-1300181400000,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656
-1299922200000,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383
-1299835800000,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453
-1299749400000,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164
-1299663000000,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211
-1299576600000,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273
-1299317400000,22,22,22,22
-1299231000000,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836
-1299144600000,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578
-1299058200000,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164
-1298971800000,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453
-1298712600000,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164
-1298539800000,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164
-1298453400000,22.389999389648438,22.389999389648438,22.389999389648438,22.389999389648438
-1298367000000,22.549999237060547,22.549999237060547,22.549999237060547,22.549999237060547
-1298107800000,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789
-1298021400000,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211
-1297935000000,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211
-1297848600000,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508
-1297762200000,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334
-1297503000000,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334
-1297416600000,23.56999969482422,23.56999969482422,23.56999969482422,23.56999969482422
-1297330200000,23.219999313354492,23.219999313354492,23.219999313354492,23.219999313354492
-1297243800000,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672
-1297157400000,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453
-1296898200000,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547
-1296811800000,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211
-1296725400000,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617
-1296552600000,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508
-1296293400000,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727
-1296207000000,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211
-1296120600000,23.809999465942383,23.809999465942383,23.809999465942383,23.809999465942383
-1296034200000,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211
-1295947800000,22.360000610351562,22.360000610351562,22.360000610351562,22.360000610351562
-1295688600000,22.309999465942383,22.309999465942383,22.309999465942383,22.309999465942383
-1295602200000,22.739999771118164,22.739999771118164,22.739999771118164,22.739999771118164
-1295515800000,22.520000457763672,22.520000457763672,22.520000457763672,22.520000457763672
-1295429400000,22.479999542236328,22.479999542236328,22.479999542236328,22.479999542236328
-1295343000000,22.530000686645508,22.530000686645508,22.530000686645508,22.530000686645508
-1295083800000,22.440000534057617,22.440000534057617,22.440000534057617,22.440000534057617
-1294997400000,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453
-1294911000000,22.979999542236328,22.979999542236328,22.979999542236328,22.979999542236328
-1294824600000,23.06999969482422,23.06999969482422,23.06999969482422,23.06999969482422
-1294738200000,23.329999923706055,23.329999923706055,23.329999923706055,23.329999923706055
-1294479000000,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344
-1294306200000,23.440000534057617,23.440000534057617,23.440000534057617,23.440000534057617
-1294219800000,23.639999389648438,23.639999389648438,23.639999389648438,23.639999389648438
-1294133400000,23.979999542236328,23.979999542236328,23.979999542236328,23.979999542236328
-1293874200000,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727
-1293701400000,24.809999465942383,24.809999465942383,24.809999465942383,24.809999465942383
-1293615000000,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562
-1293528600000,24.850000381469727,24.850000381469727,24.850000381469727,24.850000381469727
-1293269400000,24.25,24.25,24.25,24.25
-1293183000000,24.170000076293945,24.170000076293945,24.170000076293945,24.170000076293945
-1293096600000,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344
-1293010200000,24.579999923706055,24.579999923706055,24.579999923706055,24.579999923706055
-1292923800000,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344
-1292664600000,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789
-1292578200000,24.229999542236328,24.229999542236328,24.229999542236328,24.229999542236328
-1292491800000,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383
-1292405400000,24.690000534057617,24.690000534057617,24.690000534057617,24.690000534057617
-1292319000000,24.770000457763672,24.770000457763672,24.770000457763672,24.770000457763672
-1292059800000,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562
-1291973400000,25.06999969482422,25.06999969482422,25.06999969482422,25.06999969482422
-1291887000000,25.219999313354492,25.219999313354492,25.219999313354492,25.219999313354492
-1291800600000,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383
-1291714200000,25.479999542236328,25.479999542236328,25.479999542236328,25.479999542236328
-1291455000000,25.350000381469727,25.350000381469727,25.350000381469727,25.350000381469727
-1291368600000,25.360000610351562,25.360000610351562,25.360000610351562,25.360000610351562
-1291282200000,25.450000762939453,25.450000762939453,25.450000762939453,25.450000762939453
-1291195800000,25.739999771118164,25.739999771118164,25.739999771118164,25.739999771118164
-1291109400000,25.84000015258789,25.84000015258789,25.84000015258789,25.84000015258789
-1290850200000,25.639999389648438,25.639999389648438,25.639999389648438,25.639999389648438
-1290763800000,25.700000762939453,25.700000762939453,25.700000762939453,25.700000762939453
-1290677400000,25.489999771118164,25.489999771118164,25.489999771118164,25.489999771118164
-1290591000000,24.709999084472656,24.709999084472656,24.709999084472656,24.709999084472656
-1290504600000,24.440000534057617,24.440000534057617,24.440000534057617,24.440000534057617
-1290245400000,24.979999542236328,24.979999542236328,24.979999542236328,24.979999542236328
-1290072600000,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453
-1289986200000,24.850000381469727,24.850000381469727,24.850000381469727,24.850000381469727
-1289899800000,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727
-1289640600000,24.389999389648438,24.389999389648438,24.389999389648438,24.389999389648438
-1289554200000,24.3799991607666,24.3799991607666,24.3799991607666,24.3799991607666
-1289467800000,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789
-1289381400000,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562
-1289035800000,24.90999984741211,24.90999984741211,24.90999984741211,24.90999984741211
-1288949400000,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453
-1288863000000,25.25,25.25,25.25,25.25
-1288776600000,25.59000015258789,25.59000015258789,25.59000015258789,25.59000015258789
-1288690200000,25.829999923706055,25.829999923706055,25.829999923706055,25.829999923706055
-1288431000000,25.489999771118164,25.489999771118164,25.489999771118164,25.489999771118164
-1288344600000,25.31999969482422,25.31999969482422,25.31999969482422,25.31999969482422
-1288258200000,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945
-1288171800000,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273
-1288085400000,25.309999465942383,25.309999465942383,25.309999465942383,25.309999465942383
-1287826200000,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453
-1287739800000,24.969999313354492,24.969999313354492,24.969999313354492,24.969999313354492
-1287653400000,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164
-1287567000000,25.729999542236328,25.729999542236328,25.729999542236328,25.729999542236328
-1287480600000,26.079999923706055,26.079999923706055,26.079999923706055,26.079999923706055
-1287221400000,26.040000915527344,26.040000915527344,26.040000915527344,26.040000915527344
-1287135000000,26.030000686645508,26.030000686645508,26.030000686645508,26.030000686645508
-1287048600000,26.020000457763672,26.020000457763672,26.020000457763672,26.020000457763672
-1286962200000,25.899999618530273,25.899999618530273,25.899999618530273,25.899999618530273
-1286875800000,25.549999237060547,25.549999237060547,25.549999237060547,25.549999237060547
-1286616600000,24.510000228881836,24.510000228881836,24.510000228881836,24.510000228881836
-1286530200000,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727
-1286443800000,25.09000015258789,25.09000015258789,25.09000015258789,25.09000015258789
-1286357400000,25.530000686645508,25.530000686645508,25.530000686645508,25.530000686645508
-1286011800000,24.8799991607666,24.8799991607666,24.8799991607666,24.8799991607666
-1285925400000,25.170000076293945,25.170000076293945,25.170000076293945,25.170000076293945
-1285839000000,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562
-1285752600000,25.299999237060547,25.299999237060547,25.299999237060547,25.299999237060547
-1285666200000,25.049999237060547,25.049999237060547,25.049999237060547,25.049999237060547
-1285407000000,24.829999923706055,24.829999923706055,24.829999923706055,24.829999923706055
-1285320600000,24.6299991607666,24.6299991607666,24.6299991607666,24.6299991607666
-1285234200000,24.780000686645508,24.780000686645508,24.780000686645508,24.780000686645508
-1285147800000,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383
-1285061400000,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273
-1284802200000,25,25,25,25
-1284715800000,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383
-1284629400000,25.31999969482422,25.31999969482422,25.31999969482422,25.31999969482422
-1284543000000,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578
-1284456600000,25.40999984741211,25.40999984741211,25.40999984741211,25.40999984741211
-1284197400000,25.700000762939453,25.700000762939453,25.700000762939453,25.700000762939453
-1284111000000,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727
-1284024600000,25.75,25.75,25.75,25.75
-1283938200000,25.6299991607666,25.6299991607666,25.6299991607666,25.6299991607666
-1283851800000,25.579999923706055,25.579999923706055,25.579999923706055,25.579999923706055
-1283596200000,25.530000686645508,25.530000686645508,25.530000686645508,25.530000686645508
-1283509800000,25.940000534057617,25.940000534057617,25.940000534057617,25.940000534057617
-1283423400000,25.989999771118164,25.989999771118164,25.989999771118164,25.989999771118164
-1283337000000,26.110000610351562,26.110000610351562,26.110000610351562,26.110000610351562
-1283250600000,26.3700008392334,26.3700008392334,26.3700008392334,26.3700008392334
-1282991400000,26.31999969482422,26.31999969482422,26.31999969482422,26.31999969482422
-1282905000000,26.06999969482422,26.06999969482422,26.06999969482422,26.06999969482422
-1282818600000,26.18000030517578,26.18000030517578,26.18000030517578,26.18000030517578
-1282732200000,26.020000457763672,26.020000457763672,26.020000457763672,26.020000457763672
-1282645800000,26.34000015258789,26.34000015258789,26.34000015258789,26.34000015258789
-1282386600000,25.639999389648438,25.639999389648438,25.639999389648438,25.639999389648438
-1282300200000,25.950000762939453,25.950000762939453,25.950000762939453,25.950000762939453
-1282213800000,25.84000015258789,25.84000015258789,25.84000015258789,25.84000015258789
-1282127400000,25.969999313354492,25.969999313354492,25.969999313354492,25.969999313354492
-1282041000000,26.09000015258789,26.09000015258789,26.09000015258789,26.09000015258789
-1281781800000,25.389999389648438,25.389999389648438,25.389999389648438,25.389999389648438
-1281695400000,25.700000762939453,25.700000762939453,25.700000762939453,25.700000762939453
-1281609000000,24.760000228881836,24.760000228881836,24.760000228881836,24.760000228881836
-1281522600000,25.309999465942383,25.309999465942383,25.309999465942383,25.309999465942383
-1281436200000,25.1200008392334,25.1200008392334,25.1200008392334,25.1200008392334
-1281177000000,24.200000762939453,24.200000762939453,24.200000762939453,24.200000762939453
-1281090600000,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789
-1281004200000,24.6200008392334,24.6200008392334,24.6200008392334,24.6200008392334
-1280831400000,24.829999923706055,24.829999923706055,24.829999923706055,24.829999923706055
-1280572200000,25.270000457763672,25.270000457763672,25.270000457763672,25.270000457763672
-1280485800000,25.639999389648438,25.639999389648438,25.639999389648438,25.639999389648438
-1280399400000,25.59000015258789,25.59000015258789,25.59000015258789,25.59000015258789
-1280313000000,25.639999389648438,25.639999389648438,25.639999389648438,25.639999389648438
-1280226600000,25.530000686645508,25.530000686645508,25.530000686645508,25.530000686645508
-1279967400000,25.270000457763672,25.270000457763672,25.270000457763672,25.270000457763672
-1279881000000,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578
-1279794600000,25.450000762939453,25.450000762939453,25.450000762939453,25.450000762939453
-1279708200000,25.84000015258789,25.84000015258789,25.84000015258789,25.84000015258789
